Location,Time period,Time_UTC,Latitude_North,Longitude_East,Bleaching_alert_area,Degree_heating_week_Celsius_Week,Coral_bleaching_hotspot_Celsius,SST_Celsius,SST_Anomaly_Celsius
Palau,2015_2020,2019-10-26T12:00:00Z,7.775,134.575,1,0.15,0.68,29.900.000.000.000.000,8.300.000.000.000.000
Palau,2015_2020,2019-10-27T12:00:00Z,7.775,134.575,1,0.15,0.72,29.94,0.87
Palau,2015_2020,2019-10-28T12:00:00Z,7.775,134.575,1,0.15,0.54,29.76,0.68
Palau,2015_2020,2019-10-29T12:00:00Z,7.775,134.575,1,0.15,47.000.000.000.000.000,29.69,0.61
Palau,2015_2020,2019-10-30T12:00:00Z,7.775,134.575,1,0.15,5.700.000.000.000.000,29.79,0.71
Palau,2015_2020,2019-10-31T12:00:00Z,7.775,134.575,1,0.15,41.000.000.000.000.000,29.63,0.55
Palau,2015_2020,2019-11-01T12:00:00Z,7.775,134.575,1,0.15,0.75,29.97,0.89
Palau,2015_2020,2019-11-02T12:00:00Z,7.775,134.575,1,0.15,0.76,29.98,0.9
Palau,2015_2020,2019-11-03T12:00:00Z,7.775,134.575,1,0.15,0.61,29.830.000.000.000.000,0.74
Palau,2015_2020,2019-11-04T12:00:00Z,7.775,134.575,1,0.15,0.55,29.77,0.68
Palau,2015_2020,2019-11-05T12:00:00Z,7.775,134.575,1,0.15,0.59,29.810.000.000.000.000,0.72
Palau,2015_2020,2019-11-06T12:00:00Z,7.775,134.575,1,0.15,0.37,29.59,0.5
Palau,2015_2020,2019-11-07T12:00:00Z,7.775,134.575,1,0.15,0.12,29.34,0.25
Palau,2015_2020,2019-11-08T12:00:00Z,7.775,134.575,1,0.15,0.16,29.38,0.28
Palau,2015_2020,2019-11-09T12:00:00Z,7.775,134.575,1,0.15,0.18,29.400.000.000.000.000,0.3
Palau,2015_2020,2019-11-10T12:00:00Z,7.775,134.575,1,0.15,0.27,29.490.000.000.000.000,0.39
Palau,2015_2020,2019-11-11T12:00:00Z,7.775,134.575,1,0.15,0.01,29.23,0.13
Palau,2015_2020,2019-11-12T12:00:00Z,7.775,134.575,1,0.15,0.04,29.26,0.16
Palau,2015_2020,2019-11-13T12:00:00Z,7.775,134.575,1,0.15,0.01,29.23,0.12
Palau,2015_2020,2019-11-14T12:00:00Z,7.775,134.575,1,0.15,0.21,29.43,0.32
Palau,2015_2020,2019-11-15T12:00:00Z,7.775,134.575,1,0.15,0.36,29.580.000.000.000.000,47.000.000.000.000.000
Palau,2015_2020,2019-11-16T12:00:00Z,7.775,134.575,1,0.15,0.44,29.66,0.56
Palau,2015_2020,2019-11-17T12:00:00Z,7.775,134.575,1,0.15,0.33,29.55,0.46
Palau,2015_2020,2019-11-18T12:00:00Z,7.775,134.575,1,0.15,0.26,29.48,41.000.000.000.000.000
Palau,2015_2020,2019-11-19T12:00:00Z,7.775,134.575,1,0.15,0.44,29.66,0.6
Palau,2015_2020,2019-11-20T12:00:00Z,7.775,134.575,1,0.15,0.37,29.59,0.54
Palau,2015_2020,2019-11-21T12:00:00Z,7.775,134.575,1,0.15,0.2,29.42,0.38
Palau,2015_2020,2019-11-22T12:00:00Z,7.775,134.575,1,0.15,0.2,29.42,0.39
Palau,2015_2020,2019-11-23T12:00:00Z,7.775,134.575,1,0.15,0.18,29.400.000.000.000.000,0.39
Palau,2015_2020,2019-11-24T12:00:00Z,7.775,134.575,0,0.15,-0.04,29.18,0.18
Palau,2015_2020,2019-11-25T12:00:00Z,7.775,134.575,1,0.15,0.25,29.47,0.48
Palau,2015_2020,2019-11-26T12:00:00Z,7.775,134.575,1,0.15,0.26,29.48,0.5
Palau,2015_2020,2019-11-27T12:00:00Z,7.775,134.575,1,0.15,0.1,29.32,35.000.000.000.000.000
Palau,2015_2020,2019-11-28T12:00:00Z,7.775,134.575,1,0.15,0.09,29.310.000.000.000.000,0.36
Palau,2015_2020,2019-11-29T12:00:00Z,7.775,134.575,1,0.15,0.17,29.39,0.45
Palau,2015_2020,2019-11-30T12:00:00Z,7.775,134.575,1,0.15,0.18,29.400.000.000.000.000,47.000.000.000.000.000
Palau,2015_2020,2019-12-01T12:00:00Z,7.775,134.575,0,0.15,-0.1,29.12,0.2
Palau,2015_2020,2019-12-02T12:00:00Z,7.775,134.575,1,0.15,0.21,29.43,0.52
Palau,2015_2020,2019-12-03T12:00:00Z,7.775,134.575,1,0.15,0.28,29.5,0.61
Palau,2015_2020,2019-12-04T12:00:00Z,7.775,134.575,1,0.15,0.22,29.44,0.56
Palau,2015_2020,2019-12-05T12:00:00Z,7.775,134.575,1,0.15,0.09,29.310.000.000.000.000,0.44
Palau,2015_2020,2019-12-06T12:00:00Z,7.775,134.575,1,0.15,0.12,29.34,0.48
Palau,2015_2020,2019-12-07T12:00:00Z,7.775,134.575,1,0.15,0.24,29.46,0.61
Palau,2015_2020,2019-12-08T12:00:00Z,7.775,134.575,1,0.15,0.28,29.5,0.67
Palau,2015_2020,2019-12-09T12:00:00Z,7.775,134.575,1,0.15,35.000.000.000.000.000,29.57,0.75
Palau,2015_2020,2019-12-10T12:00:00Z,7.775,134.575,1,0.15,0.3,29.52,0.71
Palau,2015_2020,2019-12-11T12:00:00Z,7.775,134.575,1,0.15,0.34,29.560.000.000.000.000,0.76
Palau,2015_2020,2019-12-12T12:00:00Z,7.775,134.575,1,0.15,0.17,29.39,0.6
Palau,2015_2020,2019-12-13T12:00:00Z,7.775,134.575,1,0.15,0.34,29.560.000.000.000.000,0.79
Palau,2015_2020,2019-12-14T12:00:00Z,7.775,134.575,1,0.15,0.22,29.44,0.68
Palau,2015_2020,2019-12-15T12:00:00Z,7.775,134.575,1,0.15,0.03,29.25,0.5
Palau,2015_2020,2019-12-16T12:00:00Z,7.775,134.575,1,0.15,0.16,29.38,0.65
Palau,2015_2020,2019-12-17T12:00:00Z,7.775,134.575,0,0.15,-0.24,28.98,0.28
Palau,2015_2020,2019-12-18T12:00:00Z,7.775,134.575,1,0.15,0.06,29.28,0.6
Palau,2015_2020,2019-12-19T12:00:00Z,7.775,134.575,0,0.15,-0.34,28.88,0.23
Palau,2015_2020,2019-12-20T12:00:00Z,7.775,134.575,0,0.15,-0.15,29.07,0.44
Palau,2015_2020,2019-12-21T12:00:00Z,7.775,134.575,0,0.15,-0.22,29.0,0.4
Palau,2015_2020,2019-12-22T12:00:00Z,7.775,134.575,0,0.15,-0.13,29.09,0.51
Palau,2015_2020,2019-12-23T12:00:00Z,7.775,134.575,0,0.15,-0.29,28.93,0.38
Palau,2015_2020,2019-12-24T12:00:00Z,7.775,134.575,0,0.15,-0.34,28.88,35.000.000.000.000.000
Palau,2015_2020,2019-12-25T12:00:00Z,7.775,134.575,0,0.15,-0.49,28.73,0.23
Palau,2015_2020,2019-12-26T12:00:00Z,7.775,134.575,0,0.15,-47.000.000.000.000.000,28.75,0.27
Palau,2015_2020,2019-12-27T12:00:00Z,7.775,134.575,0,0.15,-0.45,28.77,0.32
Palau,2015_2020,2019-12-28T12:00:00Z,7.775,134.575,0,0.15,-6.900.000.000.000.000,28.53,0.1
Palau,2015_2020,2019-12-29T12:00:00Z,7.775,134.575,0,0.15,-0.71,28.51,0.11
Palau,2015_2020,2019-12-30T12:00:00Z,7.775,134.575,0,0.15,-6.900.000.000.000.000,28.53,0.15
Palau,2015_2020,2019-12-31T12:00:00Z,7.775,134.575,0,0.15,-0.58,28.64,0.29
Palau,2015_2020,2020-01-01T12:00:00Z,7.775,134.575,0,0.15,-0.75,28.47,0.14
Palau,2015_2020,2020-01-02T12:00:00Z,7.775,134.575,0,0.15,-0.88,28.34,0.04
Palau,2015_2020,2020-01-03T12:00:00Z,7.775,134.575,0,0.15,-0.73,28.490.000.000.000.000,0.21
Palau,2015_2020,2020-01-04T12:00:00Z,7.775,134.575,0,0.15,-0.64,28.580.000.000.000.000,0.33
Palau,2015_2020,2020-01-05T12:00:00Z,7.775,134.575,0,0.15,-0.84,28.38,0.15
Palau,2015_2020,2020-01-06T12:00:00Z,7.775,134.575,0,0.15,-0.99,28.23,0.03
Palau,2015_2020,2020-01-07T12:00:00Z,7.775,134.575,0,0.15,-0.96,28.26,0.08
Palau,2015_2020,2020-01-08T12:00:00Z,7.775,134.575,0,0.15,-1.08,28.14,-0.01
Palau,2015_2020,2020-01-09T12:00:00Z,7.775,134.575,0,0.15,-0.84,28.38,0.25
Palau,2015_2020,2020-01-10T12:00:00Z,7.775,134.575,0,0.15,-0.74,28.48,0.38
Palau,2015_2020,2020-01-11T12:00:00Z,7.775,134.575,0,0.15,-0.74,28.48,0.4
Palau,2015_2020,2020-01-12T12:00:00Z,7.775,134.575,0,0.15,-0.55,28.67,0.62
Palau,2015_2020,2020-01-13T12:00:00Z,7.775,134.575,0,0.15,-0.48,28.740.000.000.000.000,0.71
Palau,2015_2020,2020-01-14T12:00:00Z,7.775,134.575,0,0.15,-0.75,28.47,47.000.000.000.000.000
Palau,2015_2020,2020-01-15T12:00:00Z,7.775,134.575,0,0.0,-0.74,28.48,0.5
Palau,2015_2020,2020-01-16T12:00:00Z,7.775,134.575,0,0.0,-0.75,28.47,0.5
Palau,2015_2020,2020-01-17T12:00:00Z,7.775,134.575,0,0.0,-0.8,28.42,0.46
Palau,2015_2020,2020-01-18T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,0.48
Palau,2015_2020,2020-01-19T12:00:00Z,7.775,134.575,0,0.0,-0.76,28.46,0.53
Palau,2015_2020,2020-01-20T12:00:00Z,7.775,134.575,0,0.0,-0.77,28.45,0.53
Palau,2015_2020,2020-01-21T12:00:00Z,7.775,134.575,0,0.0,-8.200.000.000.000.000,28.400.000.000.000.000,0.49
Palau,2015_2020,2020-01-22T12:00:00Z,7.775,134.575,0,0.0,-0.78,28.44,0.54
Palau,2015_2020,2020-01-23T12:00:00Z,7.775,134.575,0,0.0,-0.99,28.23,0.34
Palau,2015_2020,2020-01-24T12:00:00Z,7.775,134.575,0,0.0,-1.16,28.060.000.000.000.000,0.18
Palau,2015_2020,2020-01-25T12:00:00Z,7.775,134.575,0,0.0,-0.99,28.23,0.36
Palau,2015_2020,2020-01-26T12:00:00Z,7.775,134.575,0,0.0,-0.92,28.3,0.44
Palau,2015_2020,2020-01-27T12:00:00Z,7.775,134.575,0,0.0,-0.72,28.5,0.66
Palau,2015_2020,2020-01-28T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,0.76
Palau,2015_2020,2020-01-29T12:00:00Z,7.775,134.575,0,0.0,-0.56,28.66,0.84
Palau,2015_2020,2020-01-30T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,0.78
Palau,2015_2020,2020-01-31T12:00:00Z,7.775,134.575,0,0.0,-0.55,28.67,0.87
Palau,2015_2020,2020-02-01T12:00:00Z,7.775,134.575,0,0.0,-0.59,28.63,0.84
Palau,2015_2020,2020-02-02T12:00:00Z,7.775,134.575,0,0.0,-0.55,28.67,0.89
Palau,2015_2020,2020-02-03T12:00:00Z,7.775,134.575,0,0.0,-0.6,28.62,0.85
Palau,2015_2020,2020-02-04T12:00:00Z,7.775,134.575,0,0.0,-0.65,28.57,8.200.000.000.000.000
Palau,2015_2020,2020-02-05T12:00:00Z,7.775,134.575,0,0.0,-0.84,28.38,0.64
Palau,2015_2020,2020-02-06T12:00:00Z,7.775,134.575,0,0.0,-0.96,28.26,0.53
Palau,2015_2020,2020-02-07T12:00:00Z,7.775,134.575,0,0.0,-0.89,28.330.000.000.000.000,0.61
Palau,2015_2020,2020-02-08T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,0.72
Palau,2015_2020,2020-02-09T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,0.73
Palau,2015_2020,2020-02-10T12:00:00Z,7.775,134.575,0,0.0,-0.92,28.3,0.61
Palau,2015_2020,2020-02-11T12:00:00Z,7.775,134.575,0,0.0,-0.99,28.23,0.55
Palau,2015_2020,2020-02-12T12:00:00Z,7.775,134.575,0,0.0,-1.17,28.05,0.39
Palau,2015_2020,2020-02-13T12:00:00Z,7.775,134.575,0,0.0,-1.1,28.12,47.000.000.000.000.000
Palau,2015_2020,2020-02-14T12:00:00Z,7.775,134.575,0,0.0,-1.09,28.13,0.49
Palau,2015_2020,2020-02-15T12:00:00Z,7.775,134.575,0,0.0,-1.18,28.04,41.000.000.000.000.000
Palau,2015_2020,2020-02-16T12:00:00Z,7.775,134.575,0,0.0,-1.1,28.12,0.48
Palau,2015_2020,2020-02-17T12:00:00Z,7.775,134.575,0,0.0,-1.24,27.98,0.34
Palau,2015_2020,2020-02-18T12:00:00Z,7.775,134.575,0,0.0,-1.12,28.1,0.45
Palau,2015_2020,2020-02-19T12:00:00Z,7.775,134.575,0,0.0,-1.05,28.17,0.51
Palau,2015_2020,2020-02-20T12:00:00Z,7.775,134.575,0,0.0,-1.05,28.17,0.51
Palau,2015_2020,2020-02-21T12:00:00Z,7.775,134.575,0,0.0,-1.03,28.19,0.52
Palau,2015_2020,2020-02-22T12:00:00Z,7.775,134.575,0,0.0,-1.21,28.01,0.33
Palau,2015_2020,2020-02-23T12:00:00Z,7.775,134.575,0,0.0,-1.07,28.150.000.000.000.000,0.46
Palau,2015_2020,2020-02-24T12:00:00Z,7.775,134.575,0,0.0,-1.06,28.16,47.000.000.000.000.000
Palau,2015_2020,2020-02-25T12:00:00Z,7.775,134.575,0,0.0,-1.1,28.12,0.42
Palau,2015_2020,2020-02-26T12:00:00Z,7.775,134.575,0,0.0,-0.92,28.3,0.59
Palau,2015_2020,2020-02-27T12:00:00Z,7.775,134.575,0,0.0,-1.07,28.150.000.000.000.000,0.44
Palau,2015_2020,2020-02-28T12:00:00Z,7.775,134.575,0,0.0,-1.04,28.18,0.46
Palau,2015_2020,2020-02-29T12:00:00Z,7.775,134.575,0,0.0,-1.09,28.13,0.4
Palau,2015_2020,2020-03-01T12:00:00Z,7.775,134.575,0,0.0,-1.07,28.150.000.000.000.000,0.42
Palau,2015_2020,2020-03-02T12:00:00Z,7.775,134.575,0,0.0,-1.03,28.19,0.45
Palau,2015_2020,2020-03-03T12:00:00Z,7.775,134.575,0,0.0,-1.1,28.12,0.37
Palau,2015_2020,2020-03-04T12:00:00Z,7.775,134.575,0,0.0,-0.81,28.41,0.66
Palau,2015_2020,2020-03-05T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,0.51
Palau,2015_2020,2020-03-06T12:00:00Z,7.775,134.575,0,0.0,-0.87,28.35,0.58
Palau,2015_2020,2020-03-07T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,8.200.000.000.000.000
Palau,2015_2020,2020-03-08T12:00:00Z,7.775,134.575,0,0.0,-0.86,28.36,0.58
Palau,2015_2020,2020-03-09T12:00:00Z,7.775,134.575,0,0.0,-0.9,28.32,0.53
Palau,2015_2020,2020-03-10T12:00:00Z,7.775,134.575,0,0.0,-8.200.000.000.000.000,28.400.000.000.000.000,0.6
Palau,2015_2020,2020-03-11T12:00:00Z,7.775,134.575,0,0.0,-0.85,28.37,5.700.000.000.000.000
Palau,2015_2020,2020-03-12T12:00:00Z,7.775,134.575,0,0.0,-0.96,28.26,0.45
Palau,2015_2020,2020-03-13T12:00:00Z,7.775,134.575,0,0.0,-0.88,28.34,0.52
Palau,2015_2020,2020-03-14T12:00:00Z,7.775,134.575,0,0.0,-0.85,28.37,0.55
Palau,2015_2020,2020-03-15T12:00:00Z,7.775,134.575,0,0.0,-0.84,28.38,0.55
Palau,2015_2020,2020-03-16T12:00:00Z,7.775,134.575,0,0.0,-0.77,28.45,0.6
Palau,2015_2020,2020-03-17T12:00:00Z,7.775,134.575,0,0.0,-0.8,28.42,0.55
Palau,2015_2020,2020-03-18T12:00:00Z,7.775,134.575,0,0.0,-0.78,28.44,0.55
Palau,2015_2020,2020-03-19T12:00:00Z,7.775,134.575,0,0.0,-0.62,28.6,6.900.000.000.000.000
Palau,2015_2020,2020-03-20T12:00:00Z,7.775,134.575,0,0.0,-0.89,28.330.000.000.000.000,0.4
Palau,2015_2020,2020-03-21T12:00:00Z,7.775,134.575,0,0.0,-0.66,28.560.000.000.000.000,0.61
Palau,2015_2020,2020-03-22T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,0.62
Palau,2015_2020,2020-03-23T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,0.53
Palau,2015_2020,2020-03-24T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,0.51
Palau,2015_2020,2020-03-25T12:00:00Z,7.775,134.575,0,0.0,-0.66,28.560.000.000.000.000,0.54
Palau,2015_2020,2020-03-26T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,0.55
Palau,2015_2020,2020-03-27T12:00:00Z,7.775,134.575,0,0.0,-0.58,28.64,0.58
Palau,2015_2020,2020-03-28T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,35.000.000.000.000.000
Palau,2015_2020,2020-03-29T12:00:00Z,7.775,134.575,0,0.0,-0.6,28.62,0.52
Palau,2015_2020,2020-03-30T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,47.000.000.000.000.000
Palau,2015_2020,2020-03-31T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,0.37
PNG,1985_1990,1985-04-01T12:00:00Z,-9.375,152.025,0,1.2,-0.03,29.060.000.000.000.000,35.000.000.000.000.000
PNG,1985_1990,1985-04-02T12:00:00Z,-9.375,152.025,0,1.2,-0.11,28.98,0.27
PNG,1985_1990,1985-04-03T12:00:00Z,-9.375,152.025,1,1.2,0.52,29.61,0.91
PNG,1985_1990,1985-04-04T12:00:00Z,-9.375,152.025,1,1.2,0.22,29.310.000.000.000.000,0.61
PNG,1985_1990,1985-04-05T12:00:00Z,-9.375,152.025,1,1.2,0.03,29.12,0.43
PNG,1985_1990,1985-04-06T12:00:00Z,-9.375,152.025,0,1.2,-0.26,28.830.000.000.000.000,0.14
PNG,1985_1990,1985-04-07T12:00:00Z,-9.375,152.025,1,1.2,0.01,29.1,0.42
PNG,1985_1990,1985-04-08T12:00:00Z,-9.375,152.025,0,1.2,-0.23,28.86,0.18
PNG,1985_1990,1985-04-09T12:00:00Z,-9.375,152.025,0,1.2,-0.2,28.89,0.22
PNG,1985_1990,1985-04-10T12:00:00Z,-9.375,152.025,0,1.2,-0.11,28.98,0.31
PNG,1985_1990,1985-04-11T12:00:00Z,-9.375,152.025,0,1.2,-0.1,28.990.000.000.000.000,0.33
PNG,1985_1990,1985-04-12T12:00:00Z,-9.375,152.025,0,1.2,-0.28,28.810.000.000.000.000,0.15
PNG,1985_1990,1985-04-13T12:00:00Z,-9.375,152.025,0,1.2,-0.38,28.71,0.06
PNG,1985_1990,1985-04-14T12:00:00Z,-9.375,152.025,0,1.2,-6.900.000.000.000.000,28.400.000.000.000.000,-0.25
PNG,1985_1990,1985-04-15T12:00:00Z,-9.375,152.025,0,1.2,-0.78,28.310.000.000.000.000,-0.33
PNG,1985_1990,1985-04-16T12:00:00Z,-9.375,152.025,0,1.2,-5.700.000.000.000.000,28.52,-0.1
PNG,1985_1990,1985-04-17T12:00:00Z,-9.375,152.025,0,1.2,-0.19,28.900.000.000.000.000,0.3
PNG,1985_1990,1985-04-18T12:00:00Z,-9.375,152.025,0,1.2,-0.02,29.07,0.49
PNG,1985_1990,1985-04-19T12:00:00Z,-9.375,152.025,1,1.2,0.34,29.43,0.86
PNG,1985_1990,1985-04-20T12:00:00Z,-9.375,152.025,1,1.2,0.27,29.36,0.81
PNG,1985_1990,1985-04-21T12:00:00Z,-9.375,152.025,1,1.2,41.000.000.000.000.000,29.5,0.97
PNG,1985_1990,1985-04-22T12:00:00Z,-9.375,152.025,1,1.2,0.87,29.96,1.45
PNG,1985_1990,1985-04-23T12:00:00Z,-9.375,152.025,1,1.2,0.55,29.64,11.500.000.000.000.000
PNG,1985_1990,1985-04-24T12:00:00Z,-9.375,152.025,1,1.2,0.74,29.830.000.000.000.000,1.36
PNG,1985_1990,1985-04-25T12:00:00Z,-9.375,152.025,1,1.2,0.58,29.67,1.22
PNG,1985_1990,1985-04-26T12:00:00Z,-9.375,152.025,1,1.2,0.61,29.7,1.27
PNG,1985_1990,1985-04-27T12:00:00Z,-9.375,152.025,1,1.2,0.49,29.580.000.000.000.000,1.16
PNG,1985_1990,1985-04-28T12:00:00Z,-9.375,152.025,1,1.2,0.8,29.89,1.49
PNG,1985_1990,1985-04-29T12:00:00Z,-9.375,152.025,1,1.2,0.68,29.77,13.900.000.000.000.000
PNG,1985_1990,1985-04-30T12:00:00Z,-9.375,152.025,1,1.2,0.58,29.67,1.31
PNG,1985_1990,1985-05-01T12:00:00Z,-9.375,152.025,1,1.2,0.58,29.67,1.33
PNG,1985_1990,1985-05-02T12:00:00Z,-9.375,152.025,1,1.2,0.54,29.63,1.31
PNG,1985_1990,1985-05-03T12:00:00Z,-9.375,152.025,1,1.2,0.5,29.59,1.29
PNG,1985_1990,1985-05-04T12:00:00Z,-9.375,152.025,1,01.05,0.33,29.42,11.300.000.000.000.000
PNG,1985_1990,1985-05-05T12:00:00Z,-9.375,152.025,1,0.91,0.42,29.51,1.24
PNG,1985_1990,1985-05-06T12:00:00Z,-9.375,152.025,1,0.91,0.19,29.28,01.03
PNG,1985_1990,1985-05-07T12:00:00Z,-9.375,152.025,0,0.76,-0.02,29.07,0.84
PNG,1985_1990,1985-05-08T12:00:00Z,-9.375,152.025,0,0.61,-0.18,28.91,7.000.000.000.000.000
PNG,1985_1990,1985-05-09T12:00:00Z,-9.375,152.025,0,0.61,-0.26,28.830.000.000.000.000,0.64
PNG,1985_1990,1985-05-10T12:00:00Z,-9.375,152.025,0,0.61,-0.37,28.72,0.55
PNG,1985_1990,1985-05-11T12:00:00Z,-9.375,152.025,0,0.45,-0.31,28.78,0.63
PNG,1985_1990,1985-05-12T12:00:00Z,-9.375,152.025,0,0.45,-0.46,28.63,0.49
PNG,1985_1990,1985-05-13T12:00:00Z,-9.375,152.025,0,0.29,-0.65,28.44,0.32
PNG,1985_1990,1985-05-14T12:00:00Z,-9.375,152.025,0,0.29,-0.91,28.18,0.08
PNG,1985_1990,1985-05-15T12:00:00Z,-9.375,152.025,0,0.29,-0.68,28.41,0.33
PNG,1985_1990,1985-05-16T12:00:00Z,-9.375,152.025,0,0.29,-0.74,28.35,0.29
PNG,1985_1990,1985-05-17T12:00:00Z,-9.375,152.025,0,0.29,-0.68,28.41,0.38
PNG,1985_1990,1985-05-18T12:00:00Z,-9.375,152.025,0,0.29,-0.79,28.3,0.29
PNG,1985_1990,1985-05-19T12:00:00Z,-9.375,152.025,0,0.29,-0.39,28.7,0.71
PNG,1985_1990,1985-05-20T12:00:00Z,-9.375,152.025,0,0.29,-0.45,28.64,0.68
PNG,1985_1990,1985-05-21T12:00:00Z,-9.375,152.025,0,0.29,-0.33,28.76,8.200.000.000.000.000
PNG,1985_1990,1985-05-22T12:00:00Z,-9.375,152.025,0,0.29,-35.000.000.000.000.000,28.740.000.000.000.000,8.200.000.000.000.000
PNG,1985_1990,1985-05-23T12:00:00Z,-9.375,152.025,0,0.29,-41.000.000.000.000.000,28.68,0.79
PNG,1985_1990,1985-05-24T12:00:00Z,-9.375,152.025,0,0.29,-1.09,28.0,0.13
PNG,1985_1990,1985-05-25T12:00:00Z,-9.375,152.025,0,0.29,-11.300.000.000.000.000,27.96,0.12
PNG,1985_1990,1985-05-26T12:00:00Z,-9.375,152.025,0,0.29,-1.2,27.89,0.07
PNG,1985_1990,1985-05-27T12:00:00Z,-9.375,152.025,0,0.29,-1.23,27.86,0.06
PNG,1985_1990,1985-05-28T12:00:00Z,-9.375,152.025,0,0.29,-0.84,28.25,0.48
PNG,1985_1990,1985-05-29T12:00:00Z,-9.375,152.025,0,0.29,-0.4,28.69,9.400.000.000.000.000
PNG,1985_1990,1985-05-30T12:00:00Z,-9.375,152.025,0,0.29,-0.59,28.5,0.77
PNG,1985_1990,1985-05-31T12:00:00Z,-9.375,152.025,0,0.29,-1.17,27.92,0.22
PNG,1985_1990,1985-06-01T12:00:00Z,-9.375,152.025,0,0.29,-1.05,28.04,0.36
PNG,1985_1990,1985-06-02T12:00:00Z,-9.375,152.025,0,0.29,-1.01,28.080.000.000.000.000,0.42
PNG,1985_1990,1985-06-03T12:00:00Z,-9.375,152.025,0,0.29,-8.300.000.000.000.000,28.26,0.63
PNG,1985_1990,1985-06-04T12:00:00Z,-9.375,152.025,0,0.29,-5.700.000.000.000.000,28.52,0.91
PNG,1985_1990,1985-06-05T12:00:00Z,-9.375,152.025,0,0.29,-0.37,28.72,11.300.000.000.000.000
PNG,1985_1990,1985-06-06T12:00:00Z,-9.375,152.025,0,0.29,-0.34,28.75,1.19
PNG,1985_1990,1985-06-07T12:00:00Z,-9.375,152.025,0,0.29,-0.44,28.650.000.000.000.000,1.11
PNG,1985_1990,1985-06-08T12:00:00Z,-9.375,152.025,0,0.29,-0.21,28.88,1.37
PNG,1985_1990,1985-06-09T12:00:00Z,-9.375,152.025,0,0.29,-0.01,29.080.000.000.000.000,1.59
PNG,1985_1990,1985-06-10T12:00:00Z,-9.375,152.025,0,0.29,-0.32,28.77,1.3
PNG,1985_1990,1985-06-11T12:00:00Z,-9.375,152.025,0,0.29,-0.66,28.43,0.99
PNG,1985_1990,1985-06-12T12:00:00Z,-9.375,152.025,0,0.29,-0.88,28.21,0.79
PNG,1985_1990,1985-06-13T12:00:00Z,-9.375,152.025,0,0.29,-0.91,28.18,0.78
PNG,1985_1990,1985-06-14T12:00:00Z,-9.375,152.025,0,0.29,-1.11,27.98,0.61
PNG,1985_1990,1985-06-15T12:00:00Z,-9.375,152.025,0,0.29,-1.29,27.8,0.45
PNG,1985_1990,1985-06-16T12:00:00Z,-9.375,152.025,0,0.15,-13.800.000.000.000.000,27.71,0.38
PNG,1985_1990,1985-06-17T12:00:00Z,-9.375,152.025,0,0.0,-1.72,27.37,0.05
PNG,1985_1990,1985-06-18T12:00:00Z,-9.375,152.025,0,0.0,-1.73,27.36,0.06
PNG,1985_1990,1985-06-19T12:00:00Z,-9.375,152.025,0,0.0,-1.78,27.310.000.000.000.000,0.02
PNG,1985_1990,1985-06-20T12:00:00Z,-9.375,152.025,0,0.0,-1.7,27.39,0.12
PNG,1985_1990,1985-06-21T12:00:00Z,-9.375,152.025,0,0.0,-2.08,27.01,-0.25
PNG,1985_1990,1985-06-22T12:00:00Z,-9.375,152.025,0,0.0,-2.12,26.97,-0.27
PNG,1985_1990,1985-06-23T12:00:00Z,-9.375,152.025,0,0.0,-2.41,26.68,-0.55
PNG,1985_1990,1985-06-24T12:00:00Z,-9.375,152.025,0,0.0,-2.27,26.82,-0.39
PNG,1985_1990,1985-06-25T12:00:00Z,-9.375,152.025,0,0.0,-2.24,26.85,-35.000.000.000.000.000
PNG,1985_1990,1985-06-26T12:00:00Z,-9.375,152.025,0,0.0,-2.5,26.59,-0.59
PNG,1985_1990,1985-06-27T12:00:00Z,-9.375,152.025,0,0.0,-2.94,26.150.000.000.000.000,-1.02
PNG,1985_1990,1985-06-28T12:00:00Z,-9.375,152.025,0,0.0,-2.74,26.35,-0.8
PNG,1985_1990,1985-06-29T12:00:00Z,-9.375,152.025,0,0.0,-23.000.000.000.000.000,26.79,-35.000.000.000.000.000
PNG,1985_1990,1985-06-30T12:00:00Z,-9.375,152.025,0,0.0,-1.84,27.25,0.12
PNG,1985_1990,1985-07-01T12:00:00Z,-9.375,152.025,0,0.0,-16.600.000.000.000.000,27.43,0.32
PNG,1985_1990,1985-07-02T12:00:00Z,-9.375,152.025,0,0.0,-1.58,27.51,0.42
PNG,1985_1990,1985-07-03T12:00:00Z,-9.375,152.025,0,0.0,-1.59,27.5,0.42
